Date,Product_Name,Category,Cost_Price,Selling_Price,Inventory_Start,Restock_Received,Units_Sold,Inventory_End,Is_Promotion_Active
2025-09-02,Gums,Snacks,0.30,1.25,53,0,6,47,FALSE
2025-09-02,Dog Treats,Snacks,2.00,4.50,8,0,3,5,FALSE
2025-09-02,Garbage Bags,Household,3.00,5.50,32,0,5,27,FALSE
2025-09-02,Sponges,Household,0.50,1.50,25,20,5,40,FALSE
2025-09-02,Aluminum Foil,Household,1.80,3.00,32,0,2,30,FALSE
2025-09-02,Napkins,Household,1.00,2.00,20,0,15,5,TRUE
2025-09-02,Disposable Plates,Household,1.50,3.00,12,0,10,2,TRUE
2025-09-02,Cleaning Spray,Household,2.00,4.00,7,12,5,14,FALSE
2025-09-02,Pens,Stationery,0.50,2.00,28,50,45,33,TRUE
2025-09-02,Notebooks,Stationery,1.00,3.00,20,40,35,25,TRUE
2025-09-02,Pads,Stationery,0.80,2.50,10,30,25,15,TRUE
2025-09-02,Superglue,Stationery,0.40,1.50,18,0,1,17,FALSE
2025-09-02,AA Batteries,Stationery,1.50,4.99,8,20,5,23,FALSE
2025-09-02,Hand Soap,Personal,1.20,2.50,14,0,3,11,FALSE
2025-09-02,Canned Tuna,Pantry,0.90,1.50,30,0,8,22,FALSE
2025-09-02,Seasonal Decor,Seasonal,2.50,5.00,5,20,20,5,TRUE
2025-09-03,Water Bottles,Beverages,0.85,1.00,15,80,40,55,TRUE
2025-09-03,Soft Drinks,Beverages,0.90,1.25,45,0,25,20,TRUE
2025-09-03,Energy Drinks,Beverages,1.50,2.50,5,24,12,17,FALSE
2025-09-03,Cheap Chocolates,Snacks,0.40,1.00,66,0,10,56,FALSE
2025-09-03,Gums,Snacks,0.30,1.25,47,40,10,77,FALSE
2025-09-03,Dog Treats,Snacks,2.00,4.50,5,12,4,13,FALSE
2025-09-03,Garbage Bags,Household,3.00,5.50,27,20,6,41,FALSE
2025-09-03,Sponges,Household,0.50,1.50,40,0,4,36,FALSE
2025-09-03,Aluminum Foil,Household,1.80,3.00,30,0,3,27,FALSE
2025-09-03,Napkins,Household,1.00,2.00,5,40,25,20,TRUE
2025-09-03,Disposable Plates,Household,1.50,3.00,2,40,20,22,TRUE
2025-09-03,Cleaning Spray,Household,2.00,4.00,14,0,4,10,FALSE
2025-09-03,Pens,Stationery,0.50,2.00,33,40,40,33,TRUE
2025-09-03,Notebooks,Stationery,1.00,3.00,25,40,30,35,TRUE
2025-09-03,Pads,Stationery,0.80,2.50,15,0,10,5,TRUE
2025-09-03,Superglue,Stationery,0.40,1.50,17,0,1,16,FALSE
2025-09-03,AA Batteries,Stationery,1.50,4.99,23,0,3,20,FALSE
2025-09-03,Hand Soap,Personal,1.20,2.50,11,0,4,7,FALSE
2025-09-03,Canned Tuna,Pantry,0.90,1.50,22,0,6,16,FALSE
2025-09-03,Seasonal Decor,Seasonal,2.50,5.00,5,20,10,15,TRUE
2025-09-04,Water Bottles,Beverages,0.85,1.00,55,0,25,30,TRUE
2025-09-04,Soft Drinks,Beverages,0.90,1.25,20,40,25,35,TRUE
2025-09-04,Energy Drinks,Beverages,1.50,2.50,17,0,8,9,FALSE
2025-09-04,Cheap Chocolates,Snacks,0.40,1.00,56,0,8,48,FALSE
2025-09-04,Gums,Snacks,0.30,1.25,77,0,6,71,FALSE
2025-09-04,Dog Treats,Snacks,2.00,4.50,13,0,3,10,FALSE
2025-09-04,Garbage Bags,Household,3.00,5.50,41,0,5,36,FALSE
2025-09-04,Sponges,Household,0.50,1.50,36,0,4,32,FALSE
2025-09-04,Aluminum Foil,Household,1.80,3.00,27,0,2,25,FALSE
2025-09-04,Napkins,Household,1.00,2.00,20,0,15,5,TRUE
2025-09-04,Disposable Plates,Household,1.50,3.00,22,0,10,12,TRUE
2025-09-04,Cleaning Spray,Household,2.00,4.00,10,0,4,6,FALSE
2025-09-04,Pens,Stationery,0.50,2.00,33,20,30,23,TRUE
2025-09-04,Notebooks,Stationery,1.00,3.00,35,20,25,30,TRUE
2025-09-04,Pads,Stationery,0.80,2.50,5,40,20,25,TRUE
2025-09-04,Superglue,Stationery,0.40,1.50,16,0,2,14,FALSE
2025-09-04,AA Batteries,Stationery,1.50,4.99,20,0,2,18,FALSE
2025-09-04,Hand Soap,Personal,1.20,2.50,7,12,4,15,FALSE
2025-09-04,Canned Tuna,Pantry,0.90,1.50,16,24,10,30,FALSE
2025-09-04,Seasonal Decor,Seasonal,2.50,5.00,15,0,10,5,TRUE
2025-09-05,Water Bottles,Beverages,0.85,1.00,30,60,40,50,TRUE
2025-09-05,Soft Drinks,Beverages,0.90,1.25,35,0,20,15,TRUE
2025-09-05,Energy Drinks,Beverages,1.50,2.50,9,30,15,24,FALSE
2025-09-05,Cheap Chocolates,Snacks,0.40,1.00,48,40,12,76,FALSE
2025-09-05,Gums,Snacks,0.30,1.25,71,0,8,63,FALSE
2025-09-05,Dog Treats,Snacks,2.00,4.50,10,0,3,7,FALSE
2025-09-05,Garbage Bags,Household,3.00,5.50,36,0,6,30,FALSE
2025-09-05,Sponges,Household,0.50,1.50,32,20,6,46,FALSE
2025-09-05,Aluminum Foil,Household,1.80,3.00,25,0,2,23,FALSE
2025-09-05,Napkins,Household,1.00,2.00,5,40,20,25,TRUE
2025-09-05,Disposable Plates,Household,1.50,3.00,12,20,20,12,TRUE
2025-09-05,Cleaning Spray,Household,2.00,4.00,6,12,4,14,FALSE
2025-09-05,Pens,Stationery,0.50,2.00,23,20,25,18,TRUE
2025-09-05,Notebooks,Stationery,1.00,3.00,30,20,25,25,TRUE
2025-09-05,Pads,Stationery,0.80,2.50,25,0,15,10,TRUE
2025-09-05,Superglue,Stationery,0.40,1.50,14,0,1,13,FALSE
2025-09-05,AA Batteries,Stationery,1.50,4.99,18,0,3,15,FALSE
2025-09-05,Hand Soap,Personal,1.20,2.50,15,0,3,12,FALSE
2025-09-05,Canned Tuna,Pantry,0.90,1.50,30,0,8,22,FALSE
2025-09-05,Seasonal Decor,Seasonal,2.50,5.00,5,20,15,10,TRUE
2025-09-06,Water Bottles,Beverages,0.85,1.00,50,0,35,15,TRUE
2025-09-06,Soft Drinks,Beverages,0.90,1.25,15,40,30,25,TRUE
2025-09-06,Energy Drinks,Beverages,1.50,2.50,24,0,10,14,FALSE
2025-09-06,Cheap Chocolates,Snacks,0.40,1.00,76,0,15,61,FALSE
2025-09-06,Gums,Snacks,0.30,1.25,63,40,10,93,FALSE
2025-09-06,Dog Treats,Snacks,2.00,4.50,7,0,2,5,FALSE
2025-09-06,Garbage Bags,Household,3.00,5.50,30,20,6,44,FALSE
2025-09-06,Sponges,Household,0.50,1.50,46,0,5,41,FALSE
2025-09-06,Aluminum Foil,Household,1.80,3.00,23,10,4,29,FALSE
2025-09-06,Napkins,Household,1.00,2.00,25,0,20,5,TRUE
2025-09-06,Disposable Plates,Household,1.50,3.00,12,0,10,2,TRUE
2025-09-06,Cleaning Spray,Household,2.00,4.00,14,0,4,10,FALSE
2025-09-06,Pens,Stationery,0.50,2.00,18,20,20,18,TRUE
2025-09-06,Notebooks,Stationery,1.00,3.00,25,20,20,25,TRUE
2025-09-06,Pads,Stationery,0.80,2.50,10,20,15,15,TRUE
2025-09-06,Superglue,Stationery,0.40,1.50,13,0,1,12,FALSE
2025-09-06,AA Batteries,Stationery,1.50,4.99,15,20,4,31,FALSE
2025-09-06,Hand Soap,Personal,1.20,2.50,12,12,4,20,FALSE
2025-09-06,Canned Tuna,Pantry,0.90,1.50,22,0,10,12,FALSE
2025-09-06,Seasonal Decor,Seasonal,2.50,5.00,10,0,10,0,TRUE
2025-09-07,Water Bottles,Beverages,0.85,1.00,15,60,30,45,TRUE
2025-09-07,Soft Drinks,Beverages,0.90,1.25,25,0,20,5,TRUE
2025-09-07,Energy Drinks,Beverages,1.50,2.50,14,0,5,9,FALSE
2025-09-07,Cheap Chocolates,Snacks,0.40,1.00,61,0,12,49,FALSE
2025-09-07,Gums,Snacks,0.30,1.25,93,0,8,85,FALSE
2025-09-07,Dog Treats,Snacks,2.00,4.50,5,12,3,14,FALSE
2025-09-07,Garbage Bags,Household,3.00,5.50,44,0,6,38,FALSE
2025-09-07,Sponges,Household,0.50,1.50,41,0,5,36,FALSE
2025-09-07,Aluminum Foil,Household,1.80,3.00,29,0,3,26,FALSE
2025-09-07,Napkins,Household,1.00,2.00,5,0,5,0,TRUE
2025-09-07,Disposable Plates,Household,1.50,3.00,2,30,20,12,TRUE
2025-09-07,Cleaning Spray,Household,2.00,4.00,10,0,4,6,FALSE
2025-09-07,Pens,Stationery,0.50,2.00,18,0,10,8,FALSE
2025-09-07,Notebooks,Stationery,1.00,3.00,25,0,10,15,FALSE
2025-09-07,Pads,Stationery,0.80,2.50,15,0,5,10,FALSE
2025-09-07,Superglue,Stationery,0.40,1.50,12,0,1,11,FALSE
2025-09-07,AA Batteries,Stationery,1.50,4.99,31,0,4,27,FALSE
2025-09-07,Hand Soap,Personal,1.20,2.50,20,0,4,16,FALSE
2025-09-07,Canned Tuna,Pantry,0.90,1.50,12,24,8,28,FALSE
2025-09-07,Seasonal Decor,Seasonal,2.50,5.00,0,10,5,5,TRUE
2025-09-08,Water Bottles,Beverages,0.85,1.00,45,0,30,15,TRUE
2025-09-08,Soft Drinks,Beverages,0.90,1.25,5,40,20,25,TRUE
2025-09-08,Energy Drinks,Beverages,1.50,2.50,9,24,10,23,FALSE
2025-09-08,Cheap Chocolates,Snacks,0.40,1.00,49,0,10,39,FALSE
2025-09-08,Gums,Snacks,0.30,1.25,85,0,6,79,FALSE
2025-09-08,Dog Treats,Snacks,2.00,4.50,14,0,4,10,FALSE
2025-09-08,Garbage Bags,Household,3.00,5.50,38,0,5,33,FALSE
2025-09-08,Sponges,Household,0.50,1.50,36,0,4,32,FALSE
2025-09-08,Aluminum Foil,Household,1.80,3.00,26,0,2,24,FALSE
2025-09-08,Napkins,Household,1.00,2.00,0,40,15,25,TRUE
2025-09-08,Disposable Plates,Household,1.50,3.00,12,0,10,2,TRUE
2025-09-08,Cleaning Spray,Household,2.00,4.00,6,12,4,14,FALSE
2025-09-08,Pens,Stationery,0.50,2.00,8,40,5,43,FALSE
2025-09-08,Notebooks,Stationery,1.00,3.00,15,20,3,32,FALSE
2025-09-08,Pads,Stationery,0.80,2.50,10,10,2,18,FALSE
2025-09-08,Superglue,Stationery,0.40,1.50,11,10,1,20,FALSE
2025-09-08,AA Batteries,Stationery,1.50,4.99,27,0,3,24,FALSE
2025-09-08,Hand Soap,Personal,1.20,2.50,16,0,4,12,FALSE
2025-09-08,Canned Tuna,Pantry,0.90,1.50,28,0,8,20,FALSE
2025-09-08,Seasonal Decor,Seasonal,2.50,5.00,5,0,3,2,TRUE
2025-09-09,Water Bottles,Beverages,0.85,1.00,15,60,30,45,TRUE
2025-09-09,Soft Drinks,Beverages,0.90,1.25,25,0,15,10,TRUE
2025-09-09,Energy Drinks,Beverages,1.50,2.50,23,0,6,17,FALSE
2025-09-09,Cheap Chocolates,Snacks,0.40,1.00,39,40,12,67,FALSE
2025-09-09,Gums,Snacks,0.30,1.25,79,0,8,71,FALSE
2025-09-09,Dog Treats,Snacks,2.00,4.50,10,0,3,7,FALSE
2025-09-09,Garbage Bags,Household,3.00,5.50,33,20,5,48,FALSE
2025-09-09,Sponges,Household,0.50,1.50,32,20,5,47,FALSE
2025-09-09,Aluminum Foil,Household,1.80,3.00,24,0,2,22,FALSE
2025-09-09,Napkins,Household,1.00,2.00,25,0,15,10,TRUE
2025-09-09,Disposable Plates,Household,1.50,3.00,2,20,10,12,TRUE
2025-09-09,Cleaning Spray,Household,2.00,4.00,14,0,4,10,FALSE
2025-09-09,Pens,Stationery,0.50,2.00,43,0,4,39,FALSE
2025-09-09,Notebooks,Stationery,1.00,3.00,32,0,2,30,FALSE
2025-09-09,Pads,Stationery,0.80,2.50,18,0,1,17,FALSE
2025-09-09,Superglue,Stationery,0.40,1.50,20,0,1,19,FALSE
2025-09-09,AA Batteries,Stationery,1.50,4.99,24,0,3,21,FALSE
2025-09-09,Hand Soap,Personal,1.20,2.50,12,0,3,9,FALSE
2025-09-09,Canned Tuna,Pantry,0.90,1.50,20,0,6,14,FALSE
2025-09-09,Seasonal Decor,Seasonal,2.50,5.00,2,0,1,1,TRUE
2025-09-10,Water Bottles,Beverages,0.85,1.00,45,0,25,20,TRUE
2025-09-10,Soft Drinks,Beverages,0.90,1.25,10,40,20,30,TRUE
2025-09-10,Energy Drinks,Beverages,1.50,2.50,17,0,5,12,FALSE
2025-09-10,Cheap Chocolates,Snacks,0.40,1.00,67,0,10,57,FALSE
2025-09-10,Gums,Snacks,0.30,1.25,71,0,8,63,FALSE
2025-09-10,Dog Treats,Snacks,2.00,4.50,7,12,4,15,FALSE
2025-09-10,Garbage Bags,Household,3.00,5.50,48,0,5,43,FALSE
2025-09-10,Sponges,Household,0.50,1.50,47,0,4,43,FALSE
2025-09-10,Aluminum Foil,Household,1.80,3.00,22,10,3,29,FALSE
2025-09-10,Napkins,Household,1.00,2.00,10,40,15,35,TRUE
2025-09-10,Disposable Plates,Household,1.50,3.00,12,0,8,4,TRUE
2025-09-10,Cleaning Spray,Household,2.00,4.00,10,12,5,17,FALSE
2025-09-10,Pens,Stationery,0.50,2.00,39,0,3,36,FALSE
2025-09-10,Notebooks,Stationery,1.00,3.00,30,0,1,29,FALSE
2025-09-10,Pads,Stationery,0.80,2.50,17,0,1,16,FALSE
2025-09-10,Superglue,Stationery,0.40,1.50,19,0,1,18,FALSE
2025-09-10,AA Batteries,Stationery,1.50,4.99,21,0,3,18,FALSE
2025-09-10,Hand Soap,Personal,1.20,2.50,9,12,4,17,FALSE
2025-09-10,Canned Tuna,Pantry,0.90,1.50,14,24,10,28,FALSE
2025-09-10,Seasonal Decor,Seasonal,2.50,5.00,1,0,1,0,TRUE
2025-09-11,Water Bottles,Beverages,0.85,1.00,20,60,35,45,TRUE
2025-09-11,Soft Drinks,Beverages,0.90,1.25,30,0,15,15,TRUE
2025-09-11,Energy Drinks,Beverages,1.50,2.50,12,0,5,7,FALSE
2025-09-11,Cheap Chocolates,Snacks,0.40,1.00,57,0,8,49,FALSE
2025-09-11,Gums,Snacks,0.30,1.25,63,0,6,57,FALSE
2025-09-11,Dog Treats,Snacks,2.00,4.50,15,0,3,12,FALSE
2025-09-11,Garbage Bags,Household,3.00,5.50,43,0,5,38,FALSE
2025-09-11,Sponges,Household,0.50,1.50,43,0,4,39,FALSE
2025-09-11,Aluminum Foil,Household,1.80,3.00,29,0,2,27,FALSE
2025-09-11,Napkins,Household,1.00,2.00,35,0,15,20,TRUE
2025-09-11,Disposable Plates,Household,1.50,3.00,4,20,10,14,TRUE
2025-09-11,Cleaning Spray,Household,2.00,4.00,17,0,4,13,FALSE
2025-09-11,Pens,Stationery,0.50,2.00,36,0,2,34,FALSE
2025-09-11,Notebooks,Stationery,1.00,3.00,29,0,1,28,FALSE
2025-09-11,Pads,Stationery,0.80,2.50,16,0,1,15,FALSE
2025-09-11,Superglue,Stationery,0.40,1.50,18,0,0,18,FALSE
2025-09-11,AA Batteries,Stationery,1.50,4.99,18,0,3,15,FALSE
2025-09-11,Hand Soap,Personal,1.20,2.50,17,0,4,13,FALSE
2025-09-11,Canned Tuna,Pantry,0.90,1.50,28,0,6,22,FALSE
2025-09-11,Seasonal Decor,Seasonal,2.50,5.00,0,0,0,0,TRUE
2025-09-12,Water Bottles,Beverages,0.85,1.00,45,0,30,15,TRUE
2025-09-12,Soft Drinks,Beverages,0.90,1.25,15,40,20,35,TRUE
2025-09-12,Energy Drinks,Beverages,1.50,2.50,7,24,10,21,FALSE
2025-09-12,Cheap Chocolates,Snacks,0.40,1.00,49,40,12,77,FALSE
2025-09-12,Gums,Snacks,0.30,1.25,57,40,8,89,FALSE
2025-09-12,Dog Treats,Snacks,2.00,4.50,12,0,3,9,FALSE
2025-09-12,Garbage Bags,Household,3.00,5.50,38,0,5,33,FALSE
2025-09-12,Sponges,Household,0.50,1.50,39,0,4,35,FALSE
2025-09-12,Aluminum Foil,Household,1.80,3.00,27,0,2,25,FALSE
2025-09-12,Napkins,Household,1.00,2.00,20,0,15,5,TRUE
2025-09-12,Disposable Plates,Household,1.50,3.00,14,0,8,6,TRUE
2025-09-12,Cleaning Spray,Household,2.00,4.00,13,0,4,9,FALSE
2025-09-12,Pens,Stationery,0.50,2.00,34,0,3,31,FALSE
2025-09-12,Notebooks,Stationery,1.00,3.00,28,0,1,27,FALSE
2025-09-12,Pads,Stationery,0.80,2.50,15,0,1,14,FALSE
2025-09-12,Superglue,Stationery,0.40,1.50,18,0,1,17,FALSE
2025-09-12,AA Batteries,Stationery,1.50,4.99,15,0,3,12,FALSE
2025-09-12,Hand Soap,Personal,1.20,2.50,13,0,3,10,FALSE
2025-09-12,Canned Tuna,Pantry,0.90,1.50,22,0,8,14,FALSE
2025-09-12,Seasonal Decor,Seasonal,2.50,5.00,0,0,0,0,TRUE
2025-09-13,Water Bottles,Beverages,0.85,1.00,15,60,35,40,TRUE
2025-09-13,Soft Drinks,Beverages,0.90,1.25,35,0,20,15,TRUE
2025-09-13,Energy Drinks,Beverages,1.50,2.50,21,0,8,13,FALSE
2025-09-13,Cheap Chocolates,Snacks,0.40,1.00,77,0,15,62,FALSE
2025-09-13,Gums,Snacks,0.30,1.25,89,0,10,79,FALSE
2025-09-13,Dog Treats,Snacks,2.00,4.50,9,0,3,6,FALSE
2025-09-13,Garbage Bags,Household,3.00,5.50,33,20,6,47,FALSE
2025-09-13,Sponges,Household,0.50,1.50,35,20,6,49,FALSE
2025-09-13,Aluminum Foil,Household,1.80,3.00,25,0,3,22,FALSE
2025-09-13,Napkins,Household,1.00,2.00,5,40,20,25,TRUE
2025-09-13,Disposable Plates,Household,1.50,3.00,6,20,10,16,TRUE
2025-09-13,Cleaning Spray,Household,2.00,4.00,9,12,5,16,FALSE
2025-09-13,Pens,Stationery,0.50,2.00,31,0,4,27,FALSE
2025-09-13,Notebooks,Stationery,1.00,3.00,27,0,1,26,FALSE
2025-09-13,Pads,Stationery,0.80,2.50,14,0,1,13,FALSE
2025-09-13,Superglue,Stationery,0.40,1.50,17,0,1,16,FALSE
2025-09-13,AA Batteries,Stationery,1.50,4.99,12,20,5,27,FALSE
2025-09-13,Hand Soap,Personal,1.20,2.50,10,12,5,17,FALSE
2025-09-13,Canned Tuna,Pantry,0.90,1.50,14,24,10,28,FALSE
2025-09-13,Seasonal Decor,Seasonal,2.50,5.00,0,0,0,0,TRUE
2025-09-14,Water Bottles,Beverages,0.85,1.00,40,0,25,15,TRUE
2025-09-14,Soft Drinks,Beverages,0.90,1.25,15,40,20,35,TRUE
2025-09-14,Energy Drinks,Beverages,1.50,2.50,13,0,5,8,FALSE
2025-09-14,Cheap Chocolates,Snacks,0.40,1.00,62,0,12,50,FALSE
2025-09-14,Gums,Snacks,0.30,1.25,79,0,8,71,FALSE
2025-09-14,Dog Treats,Snacks,2.00,4.50,6,12,3,15,FALSE
2025-09-14,Garbage Bags,Household,3.00,5.50,47,0,6,41,FALSE
2025-09-14,Sponges,Household,0.50,1.50,49,0,5,44,FALSE
2025-09-14,Aluminum Foil,Household,1.80,3.00,22,0,2,20,FALSE
2025-09-14,Napkins,Household,1.00,2.00,25,0,15,10,TRUE
2025-09-14,Disposable Plates,Household,1.50,3.00,16,0,10,6,TRUE
2025-09-14,Cleaning Spray,Household,2.00,4.00,16,0,4,12,FALSE
2025-09-14,Pens,Stationery,0.50,2.00,27,0,3,24,FALSE
2025-09-14,Notebooks,Stationery,1.00,3.00,26,0,1,25,FALSE
2025-09-14,Pads,Stationery,0.80,2.50,13,0,1,12,FALSE
2025-09-14,Superglue,Stationery,0.40,1.50,16,0,1,15,FALSE
2025-09-14,AA Batteries,Stationery,1.50,4.99,27,0,4,23,FALSE
2025-09-14,Hand Soap,Personal,1.20,2.50,17,0,4,13,FALSE
2025-09-14,Canned Tuna,Pantry,0.90,1.50,28,0,8,20,FALSE
2025-09-14,Seasonal Decor,Seasonal,2.50,5.00,0,0,0,0,TRUE
2025-09-15,Water Bottles,Beverages,0.85,1.00,15,80,40,55,TRUE
2025-09-15,Soft Drinks,Beverages,0.90,1.25,35,0,15,20,TRUE
2025-09-15,Energy Drinks,Beverages,1.50,2.50,8,30,12,26,FALSE
2025-09-15,Cheap Chocolates,Snacks,0.40,1.00,50,0,10,40,FALSE
2025-09-15,Gums,Snacks,0.30,1.25,71,0,6,65,FALSE
2025-09-15,Dog Treats,Snacks,2.00,4.50,15,0,3,12,FALSE
2025-09-15,Garbage Bags,Household,3.00,5.50,41,0,5,36,FALSE
2025-09-15,Sponges,Household,0.50,1.50,44,0,4,40,FALSE
2025-09-15,Aluminum Foil,Household,1.80,3.00,20,10,3,27,FALSE
2025-09-15,Napkins,Household,1.00,2.00,10,40,20,30,TRUE
2025-09-15,Disposable Plates,Household,1.50,3.00,6,20,10,16,TRUE
2025-09-15,Cleaning Spray,Household,2.00,4.00,12,0,4,8,FALSE
2025-09-15,Pens,Stationery,0.50,2.00,24,0,2,22,FALSE
2025-09-15,Notebooks,Stationery,1.00,3.00,25,0,1,24,FALSE
2025-09-15,Pads,Stationery,0.80,2.50,12,0,0,12,FALSE
2025-09-15,Superglue,Stationery,0.40,1.50,15,0,1,14,FALSE
2025-09-15,AA Batteries,Stationery,1.50,4.99,23,0,3,20,FALSE
2025-09-15,Hand Soap,Personal,1.20,2.50,13,0,3,10,FALSE
2025-09-15,Canned Tuna,Pantry,0.90,1.50,20,0,6,14,FALSE
2025-09-15,Seasonal Decor,Seasonal,2.50,5.00,0,0,0,0,TRUE
2025-09-16,Water Bottles,Beverages,0.85,1.00,55,0,25,30,TRUE
2025-09-16,Soft Drinks,Beverages,0.90,1.25,20,40,25,35,TRUE
2025-09-16,Energy Drinks,Beverages,1.50,2.50,26,0,8,18,FALSE
2025-09-16,Cheap Chocolates,Snacks,0.40,1.00,40,40,15,65,FALSE
2025-09-16,Gums,Snacks,0.30,1.25,65,40,8,97,FALSE
2025-09-16,Dog Treats,Snacks,2.00,4.50,12,0,3,9,FALSE
2025-09-16,Garbage Bags,Household,3.00,5.50,36,0,5,31,FALSE
2025-09-16,Sponges,Household,0.50,1.50,40,0,4,36,FALSE
2025-09-16,Aluminum Foil,Household,1.80,3.00,27,0,2,25,FALSE
2025-09-16,Napkins,Household,1.00,2.00,30,0,15,15,TRUE
2025-09-16,Disposable Plates,Household,1.50,3.00,16,0,10,6,TRUE
2025-09-16,Cleaning Spray,Household,2.00,4.00,8,12,4,16,FALSE
2025-09-16,Pens,Stationery,0.50,2.00,22,20,3,39,FALSE
2025-09-16,Notebooks,Stationery,1.00,3.00,24,0,1,23,FALSE
2025-09-16,Pads,Stationery,0.80,2.50,12,0,1,11,FALSE
2025-09-16,Superglue,Stationery,0.40,1.50,14,0,1,13,FALSE
2025-09-16,AA Batteries,Stationery,1.50,4.99,20,0,3,17,FALSE
2025-09-16,Hand Soap,Personal,1.20,2.50,10,12,4,18,FALSE
2025-09-16,Canned Tuna,Pantry,0.90,1.50,14,24,10,28,FALSE
2025-09-16,Seasonal Decor,Seasonal,2.50,5.00,0,20,0,20,TRUE
2025-09-17,Water Bottles,Beverages,0.85,1.00,30,60,35,55,TRUE
2025-09-17,Soft Drinks,Beverages,0.90,1.25,35,0,20,15,TRUE
2025-09-17,Energy Drinks,Beverages,1.50,2.50,18,0,5,13,FALSE
2025-09-17,Cheap Chocolates,Snacks,0.40,1.00,65,0,12,53,FALSE
2025-09-17,Gums,Snacks,0.30,1.25,97,0,10,87,FALSE
2025-09-17,Dog Treats,Snacks,2.00,4.50,9,0,3,6,FALSE
2025-09-17,Garbage Bags,Household,3.00,5.50,31,20,6,45,FALSE
2025-09-17,Sponges,Household,0.50,1.50,36,20,5,51,FALSE
2025-09-17,Aluminum Foil,Household,1.80,3.00,25,0,2,23,FALSE
2025-09-17,Napkins,Household,1.00,2.00,15,0,15,0,TRUE
2025-09-17,Disposable Plates,Household,1.50,3.00,6,20,10,16,TRUE
2025-09-17,Cleaning Spray,Household,2.00,4.00,16,0,4,12,FALSE
2025-09-17,Pens,Stationery,0.50,2.00,39,0,3,36,FALSE
2025-09-17,Notebooks,Stationery,1.00,3.00,23,20,2,41,FALSE
2025-09-17,Pads,Stationery,0.80,2.50,11,10,1,20,FALSE
2025-09-17,Superglue,Stationery,0.40,1.50,13,10,1,22,FALSE
2025-09-17,AA Batteries,Stationery,1.50,4.99,17,0,3,14,FALSE
2025-09-17,Hand Soap,Personal,1.20,2.50,18,0,4,14,FALSE
2025-09-17,Canned Tuna,Pantry,0.90,1.50,28,0,8,20,FALSE
2025-09-17,Seasonal Decor,Seasonal,2.50,5.00,20,20,0,40,TRUE
2025-09-18,Water Bottles,Beverages,0.85,1.00,55,0,30,25,TRUE
2025-09-18,Soft Drinks,Beverages,0.90,1.25,15,40,25,30,TRUE
2025-09-18,Energy Drinks,Beverages,1.50,2.50,13,0,5,8,FALSE
2025-09-18,Cheap Chocolates,Snacks,0.40,1.00,53,0,10,43,FALSE
2025-09-18,Gums,Snacks,0.30,1.25,87,0,8,79,FALSE
2025-09-18,Dog Treats,Snacks,2.00,4.50,6,12,3,15,FALSE
2025-09-18,Garbage Bags,Household,3.00,5.50,45,0,5,40,FALSE
2025-09-18,Sponges,Household,0.50,1.50,51,0,4,47,FALSE
2025-09-18,Aluminum Foil,Household,1.80,3.00,23,0,2,21,FALSE
2025-09-18,Napkins,Household,1.00,2.00,0,40,15,25,TRUE
2025-09-18,Disposable Plates,Household,1.50,3.00,16,0,10,6,TRUE
2025-09-18,Cleaning Spray,Household,2.00,4.00,12,0,4,8,FALSE
2025-09-18,Pens,Stationery,0.50,2.00,36,0,2,34,FALSE
2025-09-18,Notebooks,Stationery,1.00,3.00,41,0,1,40,FALSE
2025-09-18,Pads,Stationery,0.80,2.50,20,0,1,19,FALSE
2025-09-18,Superglue,Stationery,0.40,1.50,22,0,1,21,FALSE
2025-09-18,AA Batteries,Stationery,1.50,4.99,14,20,4,30,FALSE
2025-09-18,Hand Soap,Personal,1.20,2.50,14,0,3,11,FALSE
2025-09-18,Canned Tuna,Pantry,0.90,1.50,20,0,8,12,FALSE
2025-09-18,Seasonal Decor,Seasonal,2.50,5.00,40,0,2,38,TRUE
2025-09-19,Water Bottles,Beverages,0.85,1.00,25,80,35,70,TRUE
2025-09-19,Soft Drinks,Beverages,0.90,1.25,30,0,20,10,TRUE
2025-09-19,Energy Drinks,Beverages,1.50,2.50,8,30,12,26,FALSE
2025-09-19,Cheap Chocolates,Snacks,0.40,1.00,43,40,15,68,FALSE
2025-09-19,Gums,Snacks,0.30,1.25,79,0,8,71,FALSE
2025-09-19,Dog Treats,Snacks,2.00,4.50,15,0,3,12,FALSE
2025-09-19,Garbage Bags,Household,3.00,5.50,40,0,5,35,FALSE
2025-09-19,Sponges,Household,0.50,1.50,47,0,4,43,FALSE
2025-09-19,Aluminum Foil,Household,1.80,3.00,21,10,3,28,FALSE
2025-09-19,Napkins,Household,1.00,2.00,25,0,20,5,TRUE
2025-09-19,Disposable Plates,Household,1.50,3.00,6,20,10,16,TRUE
2025-09-19,Cleaning Spray,Household,2.00,4.00,8,12,4,16,FALSE
2025-09-19,Pens,Stationery,0.50,2.00,34,0,3,31,FALSE
2025-09-19,Notebooks,Stationery,1.00,3.00,40,0,1,39,FALSE
2025-09-19,Pads,Stationery,0.80,2.50,19,0,1,18,FALSE
2025-09-19,Superglue,Stationery,0.40,1.50,21,0,1,20,FALSE
2025-09-19,AA Batteries,Stationery,1.50,4.99,30,0,3,27,FALSE
2025-09-19,Hand Soap,Personal,1.20,2.50,11,0,3,8,FALSE
